-4.3662,-18.4507,0.5634,12.1739,0.4431,-72.9173
-2.2535,-18.4507,1.2676,12.3427,0.4269,-72.9087
-2.2535,-17.7465,0.5634,12.442,0.4245,-72.9067
-1.5493,-17.7465,0.5634,12.5939,0.417,-72.902
-2.2535,-17.7465,0.5634,12.7041,0.4049,-72.8945
-1.5493,-15.6338,0.5634,12.8516,0.3964,-72.8857
-2.2535,-16.338,0.5634,12.9341,0.3901,-72.8804
-2.2535,-16.338,0.5634,13.0553,0.3793,-72.8732
-7.8873,-16.338,1.9718,13.1509,0.3472,-72.863
-13.5211,-15.6338,1.2676,13.2883,0.2357,-72.8412
-21.2676,-12.8169,2.6761,13.3637,0.1024,-72.8242
-35.3521,-7.8873,2.6761,13.4217,-0.2219,-72.7945
-52.2535,0.5634,2.6761,13.4069,-0.5738,-72.7709
-64.9296,6.1972,2.6761,13.305,-1.2579,-72.7446
-76.1972,11.831,2.6761,13.1892,-1.813,-72.7275
-86.0563,17.4648,2.6761,12.952,-2.7659,-72.7079
-92.3944,18.8732,3.3803,12.7643,-3.4624,-72.6984
-95.9155,21.6901,1.9718,12.4651,-4.5589,-72.6889
-97.3239,19.5775,1.9718,12.2649,-5.3015,-72.6893
-92.3944,16.7606,3.3803,11.9981,-6.4063,-72.6869
-88.169,13.2394,3.3803,11.8572,-7.0973,-72.6737
-81.831,10.4225,3.3803,11.6589,-8.0565,-72.6576
-75.493,9.0141,4.7887,11.5432,-8.6401,-72.6446
-72.6761,10.4225,4.0845,11.3807,-9.4648,-72.6209
-71.2676,13.9437,3.3803,11.2402,-9.997,-72.6124
-71.9718,16.0563,4.0845,10.9921,-10.78,-72.6119
-72.6761,20.9859,4.0845,10.8028,-11.3061,-72.6176
-71.2676,21.6901,4.0845,10.5097,-12.0843,-72.6356
-68.4507,20.9859,3.3803,10.3044,-12.5926,-72.6543
-69.1549,20.9859,3.3803,10.0039,-13.3166,-72.679
-67.0423,18.169,4.0845,9.8204,-13.7967,-72.6916
-63.5211,15.3521,4.0845,9.5816,-14.4827,-72.7027
-57.8873,12.5352,4.0845,9.4357,-14.9017,-72.7089
-52.9577,11.831,4.0845,9.2454,-15.4639,-72.7136
-47.3239,11.831,4.0845,9.1359,-15.7924,-72.7158
-43.0986,11.831,4.0845,8.9495,-16.2352,-72.7192
-40.9859,11.1268,5.493,8.812,-16.5062,-72.7216
-38.169,13.9437,4.0845,8.6251,-16.8713,-72.7163
-36.0563,14.6479,4.0845,8.4869,-17.1027,-72.7299
-31.1268,13.2394,4.7887,8.2723,-17.4006,-72.7426
-32.5352,12.5352,5.493,8.1437,-17.5859,-72.7457
-27.6056,11.1268,5.493,7.9751,-17.8387,-72.7321
-26.9014,9.0141,5.493,7.8628,-17.983,-72.7271
-26.9014,9.0141,4.7887,7.7066,-18.2032,-72.7198
-24.7887,9.7183,4.7887,7.6189,-18.3421,-72.7162
-24.7887,10.4225,4.7887,7.4707,-18.5381,-72.7074
-24.7887,11.831,4.0845,7.3518,-18.6615,-72.7081
-24.7887,13.2394,4.7887,7.1672,-18.8523,-72.7163
-23.3803,13.9437,4.7887,7.051,-18.9795,-72.7241
-21.9718,13.2394,4.7887,6.8696,-19.1374,-72.735
-20.5634,12.5352,4.0845,6.7433,-19.2333,-72.7382
-19.8592,9.7183,4.0845,6.5712,-19.3694,-72.7479
-17.7465,9.0141,4.7887,6.489,-19.4497,-72.7497
-16.338,6.9014,4.0845,6.3843,-19.5434,-72.7411
-14.9296,5.493,4.0845,6.3089,-19.5995,-72.7329
-13.5211,4.0845,4.0845,6.215,-19.665,-72.7165
-12.1127,5.493,3.3803,6.1686,-19.7029,-72.7111
-11.4085,5.493,3.3803,6.0918,-19.7429,-72.7012
-10.7042,4.7887,4.7887,6.0222,-19.77,-72.6884
-11.4085,6.1972,2.6761,5.9241,-19.8033,-72.6765
-12.1127,5.493,1.9718,5.8711,-19.8288,-72.6792
-12.1127,7.6056,1.2676,5.777,-19.8739,-72.6955
-14.2254,5.493,1.9718,5.7081,-19.9135,-72.7063
-13.5211,5.493,3.3803,5.6162,-19.9719,-72.7069
-14.2254,9.0141,0.5634,5.5439,-20.0077,-72.7136
-15.6338,11.831,1.9718,5.405,-20.0754,-72.751
-18.4507,14.6479,1.2676,5.298,-20.147,-72.7694
-20.5634,18.8732,0.5634,5.0913,-20.2766,-72.8423
-23.3803,23.0986,1.9718,4.9144,-20.3766,-72.8963
-26.9014,26.6197,2.6761,4.6028,-20.5821,-72.9754
-29.0141,29.4366,1.2676,4.3856,-20.7295,-73.0477
-26.9014,28.7324,3.3803,4.0453,-20.9489,-73.1532
-26.9014,28.7324,3.3803,3.8053,-21.1002,-73.2106
-25.493,28.7324,3.3803,3.4592,-21.2995,-73.3016
-26.1972,25.9155,3.3803,3.2508,-21.4275,-73.3579
-27.6056,24.507,4.0845,2.9605,-21.6447,-73.4332
-29.7183,21.6901,4.0845,2.7842,-21.8119,-73.4742
-32.5352,20.2817,4.0845,2.5277,-22.0901,-73.5309
-37.4648,20.2817,4.7887,2.3566,-22.2995,-73.5589
-40.9859,20.2817,4.0845,2.1083,-22.6591,-73.6044
-43.8028,21.6901,4.0845,1.9528,-22.9222,-73.6367
-45.2113,20.9859,4.0845,1.715,-23.3517,-73.6899
-43.0986,21.6901,4.7887,1.5406,-23.6445,-73.723
-41.6901,21.6901,4.7887,1.2866,-24.04,-73.7744
-38.169,18.8732,5.493,1.1205,-24.2903,-73.7987
-34.6479,18.169,5.493,0.8966,-24.6069,-73.8242
-30.4225,16.0563,5.493,0.7641,-24.7794,-73.8359
-25.493,15.3521,6.1972,0.5749,-24.9958,-73.8493
-21.9718,13.2394,6.9014,0.456,-25.1102,-73.8486
-19.8592,11.831,6.1972,0.2975,-25.2466,-73.8414
-19.1549,11.831,6.9014,0.2159,-25.3227,-73.8271
-19.8592,9.7183,6.9014,0.0793,-25.4521,-73.8066
-20.5634,9.7183,6.9014,-0.0111,-25.5367,-73.7909
-19.8592,8.3099,7.6056,-0.1331,-25.6639,-73.758
-20.5634,7.6056,6.9014,-0.217,-25.7466,-73.7322
-22.6761,7.6056,7.6056,-0.3231,-25.8911,-73.6896
-21.9718,5.493,7.6056,-0.3753,-25.9856,-73.6577
-21.9718,5.493,6.9014,-0.453,-26.1368,-73.6055
-21.2676,4.0845,7.6056,-0.5021,-26.2373,-73.5663
-19.1549,3.3803,7.6056,-0.5677,-26.3622,-73.5054
-18.4507,3.3803,7.6056,-0.6141,-26.442,-73.4622
-17.7465,1.9718,7.6056,-0.6711,-26.5443,-73.3933
-17.0423,4.0845,6.1972,-0.7042,-26.6048,-73.3498
-14.9296,2.6761,6.9014,-0.7648,-26.6751,-73.2942
-12.1127,3.3803,6.1972,-0.8032,-26.7032,-73.2556
-12.1127,2.6761,6.1972,-0.857,-26.7303,-73.2036
-13.5211,4.7887,6.1972,-0.8998,-26.765,-73.175
-13.5211,9.0141,5.493,-0.9689,-26.8091,-73.1398
-14.2254,13.2394,4.7887,-1.0437,-26.8487,-73.1385
-14.9296,18.8732,5.493,-1.2167,-26.9226,-73.1639
-15.6338,23.8028,6.1972,-1.3729,-26.971,-73.2003
6.1972,54.7887,9.0141,-3.2918,-26.9795,-73.81
14.6479,60.4225,9.7183,-3.7198,-26.8296,-73.9448
21.6901,63.9437,10.4225,-4.407,-26.5164,-74.1653
27.3239,66.0563,11.1268,-4.8901,-26.2687,-74.3123
33.662,66.7606,12.5352,-5.6322,-25.8271,-74.5258
37.8873,66.7606,13.9437,-6.1377,-25.4878,-74.6584
42.1127,68.8732,14.6479,-6.9044,-24.9354,-74.8399
48.4507,70.9859,16.0563,-7.4322,-24.5317,-74.9518
56.9014,76.6197,16.7606,-8.2693,-23.8331,-75.1219
68.8732,82.2535,18.169,-8.8747,-23.2902,-75.2344
79.4366,86.4789,20.2817,-9.8442,-22.3437,-75.4029
87.1831,91.4085,22.3944,-10.5219,-21.6426,-75.5048
91.4085,92.8169,23.8028,-11.5777,-20.5224,-75.6314
94.2254,92.8169,24.507,-12.3001,-19.7524,-75.6936
94.9296,90,25.9155,-13.3583,-18.5639,-75.7567
97.0423,85.0704,26.6197,-14.0258,-17.7626,-75.7638
99.1549,77.3239,27.3239,-14.9543,-16.53,-75.7252
90,62.5352,25.9155,-19.4423,-7.5425,-74.4883
78.7324,62.5352,26.6197,-19.8974,-6.8163,-74.3282
20.2817,-96.6197,4.0845,-14.9885,20.6744,-74.2094
16.7606,-79.7183,4.7887,-14.2713,20.6881,-74.4526
16.0563,-64.2254,7.6056,-13.3772,20.7285,-74.718
17.4648,-46.6197,7.6056,-12.9016,20.755,-74.8412
18.8732,-31.1268,9.0141,-12.3818,20.8377,-74.9385
24.507,-18.4507,10.4225,-12.1336,20.9327,-74.9573
31.5493,-8.5915,10.4225,-11.8983,21.1498,-74.9242
41.4085,-0.1408,10.4225,-11.8072,21.3712,-74.8716
49.1549,3.3803,12.5352,-11.7311,21.8294,-74.759
44.9296,0.5634,11.1268,-11.6868,22.1454,-74.6709
30.1408,-14.2254,10.4225,-11.5283,22.4965,-74.5938
11.1268,-33.9437,9.7183,-11.3161,22.5941,-74.6004
-6.4789,-57.1831,7.6056,-10.7453,22.4981,-74.7252
-18.4507,-81.1268,5.493,-10.2145,22.2963,-74.8913
-12.8169,-94.507,9.0141,-6.1918,20.8943,-76.2072
-9.2958,-72.6761,12.5352,-5.1932,20.6217,-76.4562
-8.5915,-52.9577,14.6479,-4.6797,20.4735,-76.5353
-7.1831,-30.4225,16.0563,-4.1383,20.2693,-76.5466
-5.0704,-14.2254,17.4648,-3.9298,20.1576,-76.4891
-5.0704,-0.8451,18.8732,-3.7736,19.9989,-76.3221
-4.3662,6.9014,19.5775,-3.735,19.9044,-76.1761
-5.0704,9.0141,20.2817,-3.7565,19.7659,-75.9195
-7.8873,6.9014,20.9859,-3.7476,19.659,-75.7488
-12.8169,-4.3662,18.8732,-3.6886,19.4605,-75.5096
-17.7465,-9.2958,18.169,-3.5848,19.2741,-75.3897
-21.9718,-19.8592,17.4648,-3.348,18.9381,-75.2475
-25.493,-21.2676,17.4648,-3.1533,18.6929,-75.1648
-33.2394,-27.6056,18.169,-2.8033,18.2551,-75.0539
-41.6901,-27.6056,16.0563,-2.5612,17.887,-74.986
-50.1408,-24.7887,16.7606,-2.198,17.2512,-74.8962
-56.4789,-24.0845,16.7606,-1.9808,16.765,-74.821
-60.7042,-16.338,17.4648,-1.6863,15.9832,-74.6946
-62.8169,-14.2254,18.169,-1.5332,15.437,-74.5929
-62.8169,-7.8873,18.8732,-1.3599,14.6098,-74.4143
-59.2958,-5.0704,18.8732,-1.2647,14.0743,-74.2806
-59.2958,-2.2535,18.8732,-1.1927,13.2992,-74.065
-58.5915,2.6761,18.8732,-1.1608,12.7776,-73.9152
-61.4085,3.3803,17.4648,-1.1659,12,-73.6921
-64.9296,6.1972,16.0563,-1.1857,11.4584,-73.5534
-69.1549,4.0845,16.0563,-1.2122,10.6113,-73.344
-71.9718,4.7887,15.3521,-1.2356,10.0123,-73.2073
-73.3803,4.7887,13.9437,-1.2674,9.0939,-73.0243
-71.9718,2.6761,13.2394,-1.3027,8.4742,-72.9114
-69.1549,3.3803,11.831,-1.3213,7.5778,-72.7524
-62.8169,-0.8451,11.831,-1.3279,7.0204,-72.6547
-57.1831,-0.1408,10.4225,-1.3249,6.2546,-72.5198
-50.1408,-2.9577,9.7183,-1.304,5.8069,-72.4416
-42.3944,-5.0704,7.6056,-1.2596,5.2214,-72.3381
-37.4648,-7.1831,8.3099,-1.203,4.8867,-72.2742
-31.831,-11.4085,6.9014,-1.108,4.4475,-72.1917
-27.6056,-13.5211,8.3099,-1.0123,4.199,-72.1365
-24.7887,-19.1549,5.493,-0.818,3.8609,-72.0585
-23.3803,-20.5634,5.493,-0.6772,3.6454,-72.0211
-22.6761,-23.3803,4.7887,-0.417,3.343,-71.9704
-24.0845,-26.1972,4.7887,-0.2282,3.1392,-71.9403
-26.9014,-25.493,4.0845,0.0769,2.814,-71.8976
-27.6056,-28.3099,3.3803,0.2845,2.579,-71.8702
-29.0141,-28.3099,3.3803,0.6051,2.2296,-71.843
-29.7183,-30.4225,2.6761,0.8319,1.9818,-71.8215
-30.4225,-29.7183,1.9718,1.1573,1.6045,-71.805
-28.3099,-29.0141,2.6761,1.3803,1.3593,-71.7886
-27.6056,-27.6056,1.9718,1.6905,1.0184,-71.7662
-25.493,-26.1972,3.3803,1.8932,0.799,-71.7429
-22.6761,-21.9718,0.5634,2.174,0.497,-71.7112
-20.5634,-19.8592,1.9718,2.3207,0.3247,-71.7
-17.0423,-14.2254,1.2676,2.5143,0.1032,-71.6815
-14.2254,-11.4085,0.5634,2.6019,-0.0324,-71.6706
-12.8169,-3.662,-0.1408,2.6695,-0.2015,-71.6613
-11.4085,4.7887,-0.1408,2.651,-0.3002,-71.66
-9.2958,18.8732,-0.1408,2.4859,-0.4242,-71.6562
-7.8873,30.8451,-0.8451,2.2788,-0.4923,-71.6607
-6.4789,39.2958,-2.2535,1.8223,-0.582,-71.6753
-6.4789,42.8169,0.5634,1.4758,-0.6382,-71.6861
-6.4789,41.4085,-1.5493,0.9467,-0.7224,-71.7005
-5.0704,39.2958,-1.5493,0.6165,-0.7773,-71.7144
-0.1408,30.8451,-1.5493,0.1812,-0.8052,-71.7381
7.6056,23.0986,-0.8451,-0.0511,-0.7837,-71.7506
17.4648,16.0563,-2.2535,-0.2869,-0.6454,-71.7693
29.4366,8.3099,-0.8451,-0.3901,-0.4627,-71.7776
37.8873,5.493,-1.5493,-0.4835,-0.0715,-71.7928
45.6338,3.3803,-2.2535,-0.5258,0.2688,-71.8051
48.4507,4.0845,-2.2535,-0.5803,0.8248,-71.8239
47.7465,6.1972,-2.2535,-0.6231,1.2181,-71.8339
44.2254,9.0141,-2.9577,-0.733,1.7705,-71.8575
37.1831,10.4225,-2.2535,-0.8188,2.09,-71.8698
29.4366,13.9437,-2.9577,-0.9858,2.4841,-71.8952
23.8028,13.9437,-2.2535,-1.1054,2.6809,-71.9079
16.7606,12.5352,-2.2535,-1.2768,2.8922,-71.928
11.1268,11.1268,-2.2535,-1.387,2.991,-71.9431
6.9014,9.7183,-3.662,-1.5082,3.0786,-71.9668
4.0845,6.1972,-2.9577,-1.5708,3.1131,-71.9855
-0.1408,4.7887,-2.9577,-1.6422,3.1141,-72.0126
-2.2535,1.9718,-2.9577,-1.6729,3.089,-72.0329
-5.7746,1.2676,-2.2535,-1.7016,3.0246,-72.0625
-9.2958,0.5634,-1.5493,-1.7161,2.9424,-72.0806
-11.4085,0.5634,-2.2535,-1.7347,2.8063,-72.0994
-13.5211,1.9718,-1.5493,-1.7519,2.6907,-72.113
-12.1127,1.9718,-2.9577,-1.7889,2.5099,-72.1384
-12.1127,4.7887,-2.9577,-1.8246,2.4115,-72.1528
-11.4085,6.9014,-2.9577,-1.9,2.2604,-72.1888
-7.1831,4.7887,-2.2535,-1.9507,2.1861,-72.2046
-3.662,4.7887,-2.2535,-2.0268,2.1139,-72.2305
-0.8451,4.7887,-2.9577,-2.0678,2.092,-72.251
1.2676,4.0845,-2.9577,-2.1203,2.0952,-72.2807
1.2676,1.9718,-2.9577,-2.1497,2.0986,-72.3026
-0.8451,1.9718,-2.2535,-2.1745,2.0891,-72.3281
-3.662,1.9718,-2.2535,-2.1863,2.07,-72.345
-9.2958,1.9718,-2.2535,-2.2089,1.9708,-72.3686
-14.2254,1.2676,-2.2535,-2.2253,1.8694,-72.3832
-17.7465,1.2676,-2.2535,-2.2477,1.6647,-72.407
-17.7465,-0.1408,-0.8451,-2.2486,1.5129,-72.4235
-17.0423,-0.1408,-2.9577,-2.2516,1.2968,-72.4417
-16.338,-0.8451,-2.2535,-2.2535,1.1461,-72.4595
-12.1127,-1.5493,-1.5493,-2.2444,0.9754,-72.4763
-5.7746,-2.2535,-0.8451,-2.2375,0.9023,-72.4919
-2.2535,-0.8451,-0.1408,-2.2304,0.8509,-72.4991
-0.1408,1.2676,-1.5493,-2.2346,0.8364,-72.507
3.3803,0.5634,-0.8451,-2.2492,0.8549,-72.5215
3.3803,-0.1408,0.5634,-2.2487,0.8814,-72.5215
2.6761,-1.5493,1.2676,-2.2373,0.9106,-72.5048
-1.5493,-0.1408,-0.1408,-2.241,0.916,-72.4971
-0.1408,-0.1408,0.5634,-2.2433,0.8999,-72.4951
-4.3662,-0.8451,-0.1408,-2.2474,0.8676,-72.4922
-4.3662,-2.2535,-0.8451,-2.2307,0.8025,-72.4898
-2.2535,-10,0.5634,-2.1843,0.7803,-72.4861
2.6761,-17.0423,-0.1408,-2.0274,0.7809,-72.4832
5.493,-29.0141,0.5634,-1.8446,0.8106,-72.4802
8.3099,-39.5775,0.5634,-1.4376,0.8943,-72.4716
13.2394,-47.3239,0.5634,-1.0875,0.982,-72.4746
13.2394,-52.2535,0.5634,-0.4976,1.1361,-72.4769
11.831,-52.2535,0.5634,-0.082,1.2326,-72.4779
11.1268,-50.1408,-0.1408,0.5172,1.3688,-72.4923
6.9014,-44.507,-0.1408,0.888,1.4329,-72.4999
6.1972,-36.0563,0.5634,1.3495,1.5062,-72.51
3.3803,-27.6056,-0.1408,1.5853,1.5429,-72.5112
1.9718,-19.8592,-0.1408,1.8455,1.5671,-72.5128
-0.8451,-14.2254,-0.8451,1.9604,1.5792,-72.5132
1.9718,-10,-1.5493,2.0725,1.585,-72.5236
2.6761,-10,-0.1408,2.1293,1.6023,-72.5333
3.3803,-9.2958,-0.1408,2.2128,1.6267,-72.5437
5.493,-11.4085,-1.5493,2.283,1.6576,-72.5469
5.493,-13.5211,-2.9577,2.4059,1.714,-72.5739
7.6056,-15.6338,-1.5493,2.514,1.7609,-72.5884
9.0141,-17.7465,0.5634,2.6856,1.8455,-72.6
12.5352,-14.2254,-0.8451,2.7996,1.9215,-72.6008
18.8732,-11.4085,-0.8451,2.918,2.1006,-72.6121
30.1408,-4.3662,-0.8451,2.9617,2.2984,-72.6206
37.1831,4.0845,-1.5493,2.9423,2.7029,-72.6332
47.0423,12.5352,-0.8451,2.8609,3.0379,-72.6319
51.9718,20.2817,-0.8451,2.6439,3.6086,-72.6232
55.493,25.9155,-0.8451,2.4435,4.0237,-72.6179
54.7887,28.7324,-1.5493,2.1041,4.6713,-72.5985
52.6761,27.3239,-0.8451,1.8626,5.0891,-72.5915
46.338,23.8028,-1.5493,1.5398,5.6597,-72.5726
40,16.0563,-2.2535,1.3672,5.9849,-72.5698
32.2535,5.493,-0.8451,1.2233,6.405,-72.5682
27.3239,-2.2535,-2.2535,1.1986,6.6273,-72.5747
23.8028,-11.4085,-2.2535,1.2542,6.9021,-72.6079
20.9859,-19.1549,-1.5493,1.3737,7.0583,-72.6297
19.5775,-24.0845,-2.2535,1.6183,7.2629,-72.679
19.5775,-26.9014,-1.5493,1.8019,7.4013,-72.7111
22.3944,-24.7887,-2.2535,2.0882,7.631,-72.7718
23.8028,-24.0845,-1.5493,2.2758,7.79,-72.8069
26.6197,-19.1549,-2.2535,2.4959,8.0617,-72.8645
28.0282,-17.7465,-1.5493,2.6249,8.2568,-72.8941
31.5493,-19.8592,0.5634,2.8325,8.5794,-72.9232
37.1831,-22.6761,-0.1408,2.9837,8.8257,-72.946
43.5211,-27.6056,0.5634,3.2399,9.2745,-72.9851
53.3803,-34.6479,0.5634,3.4674,9.632,-73.0174
61.831,-41.6901,1.2676,3.896,10.2871,-73.0787
68.169,-48.0282,1.2676,4.2346,10.7891,-73.1306
70.2817,-51.5493,1.2676,4.7875,11.5856,-73.2177
70.2817,-52.2535,2.6761,5.1711,12.1295,-73.2793
66.0563,-48.0282,-0.1408,5.7301,12.9131,-73.3875
59.0141,-44.507,1.9718,6.0692,13.3774,-73.4547
50.5634,-38.169,1.2676,6.5147,13.984,-73.538
40,-32.5352,1.9718,6.7623,14.3136,-73.5822
30.8451,-27.6056,1.9718,7.0686,14.6871,-73.6354
16.7606,-24.7887,1.9718,7.2359,14.8383,-73.6657
4.7887,-25.493,2.6761,7.4889,14.9087,-73.7013
-5.7746,-29.7183,2.6761,7.6679,14.8786,-73.7333
-19.1549,-34.6479,0.5634,7.9894,14.6687,-73.7986
-28.3099,-45.2113,2.6761,8.2659,14.4482,-73.8576
-39.5775,-54.3662,2.6761,8.8021,13.99,-73.9624
-44.507,-60.7042,3.3803,9.2209,13.6225,-74.0434
-46.6197,-64.2254,4.0845,9.9216,13.0352,-74.1587
-45.2113,-64.9296,3.3803,10.3977,12.6447,-74.2384
-43.8028,-62.8169,4.0845,11.0896,12.0741,-74.3452
-40.9859,-59.2958,4.0845,11.5236,11.7283,-74.4026
-38.8732,-50.8451,3.3803,12.1055,11.2254,-74.476
-42.3944,-46.6197,4.0845,12.4551,10.8776,-74.5092
-46.6197,-44.507,4.7887,12.9301,10.3024,-74.5428
-50.1408,-45.9155,4.7887,13.2481,9.9023,-74.5555
-57.1831,-45.9155,4.7887,13.7189,9.2197,-74.5762
-58.5915,-47.3239,3.3803,14.0454,8.7498,-74.591
-60,-48.7324,4.7887,14.5415,8.0144,-74.6138
-59.2958,-46.6197,4.0845,14.8771,7.5044,-74.6174
-57.8873,-48.0282,4.7887,15.3685,6.7723,-74.6242
-54.3662,-48.0282,3.3803,15.6943,6.314,-74.6294
-47.3239,-50.1408,4.7887,16.1983,5.6989,-74.6396
-43.0986,-51.5493,4.0845,16.5484,5.3156,-74.6413
-38.8732,-53.662,4.7887,17.1082,4.8134,-74.6325
-31.831,-55.7746,4.0845,17.4793,4.5189,-74.626
-27.6056,-55.0704,4.0845,18.0529,4.1553,-74.6193
-24.7887,-53.662,3.3803,18.4326,3.9409,-74.6234
-24.0845,-52.9577,4.0845,18.9928,3.6378,-74.6164
-21.2676,-52.2535,3.3803,19.3434,3.4531,-74.6107
-21.2676,-49.4366,4.0845,19.8478,3.1869,-74.5918
-6.4789,77.3239,3.3803,19.3865,0.3162,-74.0901
-2.9577,80.8451,2.6761,18.3564,0.2736,-74.0481
1.9718,83.662,2.6761,17.6411,0.2813,-74.0244
4.7887,81.5493,4.0845,16.5837,0.3148,-73.9763
6.1972,77.3239,2.6761,15.9065,0.356,-73.9408
7.6056,69.5775,2.6761,14.9526,0.448,-73.8908
9.7183,66.0563,4.0845,14.3647,0.5205,-73.863
12.5352,63.9437,3.3803,13.5609,0.6488,-73.8056
16.0563,64.6479,3.3803,13.0071,0.7483,-73.7612
23.0986,72.3944,4.0845,12.1322,0.9767,-73.6992
33.662,78.0282,4.0845,11.5228,1.1997,-73.6512
49.1549,82.9577,4.7887,10.5036,1.6936,-73.5679
66.7606,89.2958,4.7887,9.7936,2.1509,-73.5042
82.2535,88.5915,4.0845,8.7043,3.0396,-73.3995
97.7465,86.4789,4.0845,7.9806,3.7553,-73.3175
92.8169,58.3099,3.3803,4.9966,7.8266,-72.8518
79.4366,51.2676,3.3803,4.3658,8.8245,-72.7081
63.9437,41.4085,2.6761,3.999,9.3764,-72.6187
49.8592,34.3662,3.3803,3.534,10.0186,-72.5009
37.8873,30.1408,1.2676,3.2959,10.3291,-72.4344
28.7324,25.9155,1.2676,2.9708,10.6837,-72.3508
23.8028,24.507,1.2676,2.7889,10.8662,-72.2982
17.4648,21.6901,0.5634,2.5153,11.073,-72.2267
18.8732,24.507,1.2676,2.3289,11.1809,-72.1834
21.6901,25.2113,0.5634,2.0614,11.3748,-72.1144
20.9859,25.2113,-1.5493,1.8686,11.5249,-72.0669
30.1408,25.9155,-2.2535,1.5434,11.8021,-72.0239
33.662,25.9155,-0.1408,1.3502,12.0472,-71.9841
31.5493,27.3239,-1.5493,1.0552,12.3867,-71.9242
31.5493,25.9155,-2.2535,0.8602,12.6212,-71.8821
32.2535,24.507,-2.2535,0.5594,12.9709,-71.8306
29.4366,23.0986,-1.5493,0.3982,13.1799,-71.7982
22.3944,19.5775,-2.2535,0.1672,13.4332,-71.7539
17.4648,18.169,-2.2535,0.0161,13.5649,-71.7342
8.3099,13.9437,-2.2535,-0.161,13.6713,-71.7125
-0.1408,12.5352,-2.2535,-0.2606,13.6753,-71.7052
-9.2958,9.0141,-1.5493,-0.3647,13.5765,-71.6948
-21.9718,7.6056,-2.9577,-0.4322,13.4193,-71.6904
-33.9437,7.6056,-2.9577,-0.5097,13.0477,-71.6939
-50.1408,6.9014,-2.2535,-0.5506,12.6807,-71.6959
-62.8169,6.1972,-1.5493,-0.6069,11.9568,-71.7001
-71.9718,6.1972,-1.5493,-0.6326,11.3915,-71.6977
-75.493,4.7887,-1.5493,-0.6891,10.4786,-71.6985
-74.7887,3.3803,-1.5493,-0.7269,9.8496,-71.7017
-69.8592,5.493,-2.2535,-0.7573,8.9539,-71.7057
-62.8169,5.493,-1.5493,-0.7676,8.3998,-71.7141
-54.3662,4.7887,-2.2535,-0.8125,7.6719,-71.7258
-48.0282,5.493,-2.2535,-0.8503,7.2481,-71.7372
-41.6901,6.9014,-2.9577,-0.9021,6.7033,-71.7575
-35.3521,6.9014,-2.2535,-0.9483,6.3909,-71.773
-31.831,6.9014,-2.2535,-1.01,5.9838,-71.7876
-31.1268,7.6056,-3.662,-1.0505,5.7248,-71.7979
-29.0141,7.6056,-3.662,-1.1197,5.3549,-71.8225
-29.7183,5.493,-2.9577,-1.1781,5.1107,-71.8459
-30.4225,6.1972,-2.9577,-1.2339,4.7529,-71.8695
-33.2394,4.7887,-3.662,-1.2565,4.4949,-71.8885
-32.5352,3.3803,-3.662,-1.2967,4.1116,-71.9217
-29.0141,1.9718,-1.5493,-1.3021,3.8756,-71.9372
-30.4225,1.9718,-2.9577,-1.3004,3.5202,-71.9613
-25.493,0.5634,-2.2535,-1.2974,3.3005,-71.9749
-24.7887,-0.1408,-2.2535,-1.2805,3.0135,-72
-21.2676,0.5634,-2.9577,-1.2669,2.834,-72.0168
-17.7465,1.2676,-3.662,-1.2534,2.6136,-72.0492
-17.0423,1.2676,-2.2535,-1.2539,2.4829,-72.0689
-14.9296,4.0845,-2.9577,-1.2644,2.3056,-72.102
-13.5211,3.3803,-2.9577,-1.2693,2.1996,-72.119
-13.5211,4.0845,-3.662,-1.3048,2.0518,-72.1526
-13.5211,3.3803,-2.9577,-1.324,1.9502,-72.175
-14.2254,3.3803,-3.662,-1.3398,1.7888,-72.2086
-12.8169,1.9718,-3.662,-1.3512,1.6862,-72.2294
-12.8169,3.3803,-3.662,-1.3677,1.5555,-72.2677
-17.7465,1.9718,-2.9577,-1.3676,1.4387,-72.2938
-28.3099,0.5634,-2.2535,-1.3687,1.1788,-72.321
-41.6901,1.9718,-3.662,-1.3813,0.911,-72.3442
-58.5915,1.9718,-2.9577,-1.3821,0.3348,-72.3815
-78.3099,0.5634,-2.2535,-1.3791,-0.2099,-72.4024
-88.8732,6.1972,-5.7746,-1.1115,-16.0661,-72.8664
-76.9014,6.1972,-5.7746,-1.1427,-16.6516,-72.9209
-69.1549,8.3099,-3.662,-1.1901,-17.4156,-72.996
-62.8169,8.3099,-4.3662,-1.2177,-17.8624,-73.0379
-57.8873,7.6056,-3.662,-1.2927,-18.4651,-73.1098
-57.1831,8.3099,-2.9577,-1.3284,-18.8576,-73.1497
-57.1831,3.3803,-1.5493,-1.3709,-19.4354,-73.1909
-55.7746,4.0845,-1.5493,-1.4008,-19.8076,-73.2093
-55.0704,4.0845,-1.5493,-1.4219,-20.3612,-73.2395
-54.3662,1.2676,-0.8451,-1.4229,-20.7178,-73.2505
-47.3239,0.5634,-0.1408,-1.4228,-21.2014,-73.2561
-39.5775,0.5634,-0.1408,-1.4085,-21.4668,-73.2541
-31.831,-1.5493,0.5634,-1.385,-21.7707,-73.2423
-24.0845,-1.5493,0.5634,-1.3826,-21.9103,-73.2303
-16.338,1.2676,0.5634,-1.3787,-22.0238,-73.218
